"","Season","Species","Mean","SD","SE"
"1109","Winter","Eubacterium sp. CAG:161",0.0353481795687522,0.061224842968147,0.0353481795687522
"1110","Winter","Eubacterium sp. CAG:180",0.109169681961683,0.0181705648307936,0.0104907804963863
"1111","Winter","Eubacterium sp. CAG:192",0,0,0
"1112","Winter","Eubacterium sp. CAG:251",0,0,0
"1113","Winter","Eubacterium sp. CAG:274",0,0,0
"1114","Winter","Eubacterium sp. CAG:38",0,0,0
"1115","Winter","Eubacterium sp. ER2",0.073821502392931,0.0664082464582299,0.0383408189690701
"1116","Winter","Eubacterium sp. TM06-47",0,0,0
"1117","Winter","Eubacterium ventriosum",0,0,0
"1118","Winter","Facklamia sourekii",0,0,0
"1119","Winter","Faecalibacterium prausnitzii",0.182991184354614,0.0757097606083912,0.0437110506675368
"1120","Winter","Faecalibacterium sp. An121",0,0,0
"1121","Winter","Faecalibacterium sp. An122",0,0,0
"1122","Winter","Faecalibacterium sp. CAG:74_58_120",0,0,0
"1123","Winter","Faecalicatena fissicatena",0,0,0
"1124","Winter","Fibrobacter sp. UWB1",0,0,0
"1125","Winter","Fibrobacter sp. UWB12",0,0,0
"1126","Winter","Fibrobacter sp. UWB16",0,0,0
"1127","Winter","Fibrobacter sp. UWB3",0.0353481795687522,0.061224842968147,0.0353481795687522
"1128","Winter","Fibrobacter sp. UWCM",0.0353481795687522,0.061224842968147,0.0353481795687522
"1129","Winter","Fibrobacter sp. UWS1",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1130","Winter","Fibrobacter sp. UWS4",0,0,0
"1131","Winter","Fibrobacter succinogenes",0,0,0
"1132","Winter","Fictibacillus gelatini",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1133","Winter","Fictibacillus macauensis",0,0,0
"1134","Winter","filamentous cyanobacterium ESFC-1",0,0,0
"1135","Winter","Firmicutes bacterium",0.109169681961683,0.0181705648307936,0.0104907804963863
"1136","Winter","Firmicutes bacterium ASF500",0.109169681961683,0.0181705648307936,0.0104907804963863
"1137","Winter","Firmicutes bacterium CAG:102",0,0,0
"1138","Winter","Firmicutes bacterium CAG:103",0,0,0
"1139","Winter","Firmicutes bacterium CAG:110",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1140","Winter","Firmicutes bacterium CAG:110_56_8",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1141","Winter","Firmicutes bacterium CAG:170",0,0,0
"1142","Winter","Firmicutes bacterium CAG:176_63_11",0,0,0
"1143","Winter","Firmicutes bacterium CAG:341",0,0,0
"1144","Winter","Firmicutes bacterium CAG:41",0,0,0
"1145","Winter","Firmicutes bacterium CAG:424",0,0,0
"1146","Winter","Firmicutes bacterium CAG:449",0,0,0
"1147","Winter","Firmicutes bacterium CAG:475",0.0353481795687522,0.061224842968147,0.0353481795687522
"1148","Winter","Firmicutes bacterium CAG:534",0,0,0
"1149","Winter","Firmicutes bacterium CAG:646",0,0,0
"1150","Winter","Firmicutes bacterium CAG:791",0,0,0
"1151","Winter","Firmicutes bacterium CAG:882",0,0,0
"1152","Winter","Firmicutes bacterium CAG_194_44_15",0,0,0
"1153","Winter","Firmicutes bacterium HGW-Firmicutes-11",0,0,0
"1154","Winter","Firmicutes bacterium HGW-Firmicutes-16",0,0,0
"1155","Winter","Flammeovirga sp. MY04",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1156","Winter","Flavisolibacter tropicus",0,0,0
"1157","Winter","Flavobacteriales bacterium 33_180_T64",0,0,0
"1158","Winter","Flavobacterium indicum",0.0353481795687522,0.061224842968147,0.0353481795687522
"1159","Winter","Flavobacterium kingsejongi",0,0,0
"1160","Winter","Flavobacterium rivuli",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1161","Winter","Flavobacterium sp. IMCC34759",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1162","Winter","Flavobacterium sp. J27",0.0706963591375044,0.122449685936294,0.0706963591375044
"1163","Winter","Flavobacterium sp. xlx-214",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1164","Winter","Flavonifractor sp. An10",0,0,0
"1165","Winter","Flavonifractor sp. An100",0,0,0
"1166","Winter","Flavonifractor sp. An4",0,0,0
"1167","Winter","Flavonifractor sp. An82",0.0353481795687522,0.061224842968147,0.0353481795687522
"1168","Winter","Fusicatenibacter saccharivorans",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1169","Winter","Geminicoccus roseus",0,0,0
"1170","Winter","Gemmiger sp. An120",0,0,0
"1171","Winter","Gemmiger sp. An50",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1172","Winter","Geobacter sulfurreducens",0.0353481795687522,0.061224842968147,0.0353481795687522
"1173","Winter","Geofilum rhodophaeum",0,0,0
"1174","Winter","Geofilum rubicundum",0,0,0
"1175","Winter","Gilliamella apicola",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1176","Winter","Gordonibacter sp. An232A",0,0,0
"1177","Winter","Halobacillus halophilus",0,0,0
"1178","Winter","Halobacillus sp. SKP4-6",0.0353481795687522,0.061224842968147,0.0353481795687522
"1179","Winter","Halovibrio sp. YL5-2",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1180","Winter","Herbinix hemicellulosilytica",0,0,0
"1181","Winter","Hespellia stercorisuis",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1182","Winter","Holdemanella biformis",0,0,0
"1183","Winter","Holdemania filiformis",0.0353481795687522,0.061224842968147,0.0353481795687522
"1184","Winter","Hungateiclostridium clariflavum",0,0,0
"1185","Winter","Hungatella effluvii",0,0,0
"1186","Winter","Hungatella hathewayi",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1187","Winter","Intestinimonas timonensis",0,0,0
"1188","Winter","Johnsonella ignava",0,0,0
"1189","Winter","Joostella marina",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1190","Winter","Kineothrix alysoides",0,0,0
"1191","Winter","Klebsiella oxytoca",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1192","Winter","Kosmotoga pacifica",0,0,0
"1193","Winter","Lachnoanaerobaculum orale",0,0,0
"1194","Winter","Lachnoanaerobaculum saburreum",0,0,0
"1195","Winter","Lachnoclostridium phytofermentans",0,0,0
"1196","Winter","Lachnoclostridium sp. An131",0,0,0
"1197","Winter","Lachnoclostridium sp. An14",0,0,0
"1198","Winter","Lachnoclostridium sp. An169",0.0971910985545283,0.0930807040498891,0.0537401695395633
"1199","Winter","Lachnoclostridium sp. An196",0.073821502392931,0.0664082464582299,0.0383408189690701
"1200","Winter","Lachnoclostridium sp. An298",0,0,0
"1201","Winter","Lachnospiraceae bacterium",0.0706963591375044,0.122449685936294,0.0706963591375044
"1202","Winter","Lachnospiraceae bacterium 10-1",0,0,0
"1203","Winter","Lachnospiraceae bacterium A4",0,0,0
"1204","Winter","Lachnospiraceae bacterium AB2028",0,0,0
"1205","Winter","Lachnospiraceae bacterium AC2031",0,0,0
"1206","Winter","Lachnospiraceae bacterium AD3010",0,0,0
"1207","Winter","Lachnospiraceae bacterium G11",0,0,0
"1208","Winter","Lachnospiraceae bacterium MA2020",0,0,0
"1209","Winter","Lachnospiraceae bacterium MC2017",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1210","Winter","Lachnospiraceae bacterium MD308",0.0971910985545283,0.0930807040498891,0.0537401695395633
"1211","Winter","Lachnospiraceae bacterium MD335",0,0,0
"1212","Winter","Lachnospiraceae bacterium ND2006",0,0,0
"1213","Winter","Lachnospiraceae bacterium NE2001",0,0,0
"1214","Winter","Lachnospiraceae bacterium NK4A136",0,0,0
"1215","Winter","Lachnospiraceae bacterium NK4A179",0,0,0
"1216","Winter","Lachnospiraceae bacterium NLAE-zl-G231",0,0,0
"1217","Winter","Lachnospiraceae bacterium TF09-5",0,0,0
"1218","Winter","Lachnospiraceae bacterium V9D3004",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1219","Winter","Lachnospiraceae bacterium WCA-9-b2",0,0,0
"1220","Winter","Lachnospiraceae bacterium XPB1003",0,0,0
"1221","Winter","Lachnotalea glycerini",0,0,0
"1222","Winter","Lachnotalea sp. AF33-28",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1223","Winter","Lacrimispora saccharolytica",0,0,0
"1224","Winter","Lacrimispora sphenoides",0,0,0
"1225","Winter","Lactobacillus animalis",0,0,0
"1226","Winter","Lactobacillus delbrueckii",0,0,0
"1227","Winter","Lactobacillus helveticus",0,0,0
"1228","Winter","Lactobacillus murinus",0,0,0
"1229","Winter","Lactobacillus reuteri",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1230","Winter","Lactobacillus ruminis",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1231","Winter","Lactonifactor longoviformis",0,0,0
"1232","Winter","Leptotrichia sp. oral taxon 215",0,0,0
"1233","Winter","Lewinella cohaerens",0,0,0
"1234","Winter","Listeria weihenstephanensis",0.0971910985545283,0.0930807040498891,0.0537401695395633
"1235","Winter","Longibaculum sp. KGMB06250",0.0353481795687522,0.061224842968147,0.0353481795687522
"1236","Winter","Lysinibacillus sp. SGAir0095",0,0,0
"1237","Winter","Macrococcus hajekii",0,0,0
"1238","Winter","Mailhella massiliensis",0,0,0
"1239","Winter","Mangrovibacterium diazotrophicum",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1240","Winter","Maribacter flavus",0.073821502392931,0.0664082464582299,0.0383408189690701
"1241","Winter","Marinifilum fragile",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1242","Winter","Marvinbryantia formatexigens",0.0971910985545283,0.0930807040498891,0.0537401695395633
"1243","Winter","Massilibacterium senegalense",0,0,0
"1244","Winter","Massilimicrobiota timonensis",0.0353481795687522,0.061224842968147,0.0353481795687522
"1245","Winter","Megasphaera massiliensis",0,0,0
"1246","Winter","Merdimonas faecis",0.0353481795687522,0.061224842968147,0.0353481795687522
"1247","Winter","Methanosarcina acetivorans",0,0,0
"1248","Winter","Methylobacter marinus",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1249","Winter","Methylobacter sp.",0,0,0
"1250","Winter","Microvirga tunisiensis",0,0,0
"1251","Winter","Mucilaginibacter corticis",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1252","Winter","Mucilaginibacter endophyticus",0,0,0
"1253","Winter","Mucilaginibacter sp. PPCGB 2223",0.0353481795687522,0.061224842968147,0.0353481795687522
"1254","Winter","Mucilaginibacter yixingensis",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1255","Winter","Muribaculaceae bacterium",0.323082325809185,0.0964167925889109,0.055666261155608
"1256","Winter","Muribaculaceae bacterium Isolate-002 (NCI)",0.163460737616169,0.145379860645175,0.0839351016782421
"1257","Winter","Muribaculaceae bacterium Isolate-004 (NCI)",0,0,0
"1258","Winter","Muribaculaceae bacterium Isolate-013 (NCI)",0.644341085183382,0.269726708984804,0.155726788040008
"1259","Winter","Muribaculaceae bacterium Isolate-037 (Harlan)",0.0353481795687522,0.061224842968147,0.0353481795687522
"1260","Winter","Muribaculaceae bacterium Isolate-080 (Janvier)",0.15649644493759,0.137410438892206,0.0793339538838796
"1261","Winter","Muribaculaceae bacterium Isolate-102 (HZI)",0,0,0
"1262","Winter","Muribaculaceae bacterium Isolate-104 (HZI)",0.116721545292974,0.130361737134622,0.075264384026701
"1263","Winter","Muribaculaceae bacterium Isolate-110 (HZI)",1.14670188143904,0.476353997398152,0.275023108627377
"1264","Winter","Muribaculum intestinale",0.147643004785862,0.13281649291646,0.0766816379381401
"1265","Winter","Muribaculum sp. H5",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1266","Winter","Muribaculum sp. TLL-A4",0,0,0
"1267","Winter","Muricauda olearia",0,0,0
"1268","Winter","Mycoplasma sp. CAG:472",0,0,0
"1269","Winter","Mycoplasma sp. CAG:877",0,0,0
"1270","Winter","Mycoplasma sp. CAG:956",0,0,0
"1271","Winter","Niameybacter massiliensis",0,0,0
"1272","Winter","Nocardioides exalbidus",0,0,0
"1273","Winter","Novosphingobium barchaimii",0,0,0
"1274","Winter","Oblitimonas alkaliphila",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1275","Winter","Ochrobactrum intermedium",0,0,0
"1276","Winter","Ochrovirga pacifica",0,0,0
"1277","Winter","Odoribacter laneus CAG:561",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1278","Winter","Odoribacter sp. AF15-53",0.147643004785862,0.13281649291646,0.0766816379381401
"1279","Winter","Odoribacter sp. Z80",0.0971910985545283,0.0930807040498891,0.0537401695395633
"1280","Winter","Odoribacter splanchnicus",0.272630419577852,0.127425198503227,0.0735689726573797
"1281","Winter","Olivibacter jilunii",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1282","Winter","Oribacterium sp. C9",0,0,0
"1283","Winter","Oribacterium sp. FC2011",0,0,0
"1284","Winter","Oribacterium sp. P6A1",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1285","Winter","Oscillibacter ruminantium",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1286","Winter","Oscillibacter sp. 1-3",0.398205405022554,0.126400253848051,0.072977220584809
"1287","Winter","Oscillibacter sp. 57_20",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1288","Winter","Oscillibacter sp. CAG:155",0.198808917184921,0.173322113821172,0.100067569071168
"1289","Winter","Oscillibacter sp. PC13",0.121148265368838,0.129363113161184,0.0746878282068173
"1290","Winter","Oscillibacter valericigenes",0,0,0
"1291","Winter","Ottowia sp. GY511",0.0353481795687522,0.061224842968147,0.0353481795687522
"1292","Winter","Paenibacillus cellulosilyticus",0,0,0
"1293","Winter","Paenibacillus elgii",0,0,0
"1294","Winter","Paenibacillus glycanilyticus",0,0,0
"1295","Winter","Paenibacillus ihuae",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1296","Winter","Paenibacillus odorifer",0.0782482224687951,0.0687052194461028,0.0396669769419398
"1297","Winter","Paenibacillus protaetiae",0,0,0
"1298","Winter","Paenibacillus sp. 14171R-81",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1299","Winter","Paenibacillus sp. JDR-2",0,0,0
"1300","Winter","Paenibacillus sp. Soil522",0,0,0
"1301","Winter","Paenibacillus sp. Soil750",0,0,0
"1302","Winter","Paenibacillus spiritus",0,0,0
"1303","Winter","Paeniclostridium sordellii",0,0,0
"1304","Winter","Paenisporosarcina antarctica",0,0,0
"1305","Winter","Paludibacter sp. 221",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1306","Winter","Papillibacter cinnamivorans",0,0,0
"1307","Winter","Parabacteroides distasonis",0.75279676097734,0.361607122434296,0.208773969478327
"1308","Winter","Parabacteroides goldsteinii",0.0353481795687522,0.061224842968147,0.0353481795687522
"1309","Winter","Parabacteroides gordonii",0.0618429189857761,0.10711507777173,0.0618429189857761
"1310","Winter","Parabacteroides johnsonii",0.319957182553759,0.0908605325982095,0.052458352954289
"1311","Winter","Parabacteroides massiliensis",0.0353481795687522,0.061224842968147,0.0353481795687522
"1312","Winter","Parabacteroides merdae",0.533869826401261,0.021130275347107,0.0121995701597031
"1313","Winter","Parabacteroides sp. 20_3",0.0782482224687951,0.0687052194461028,0.0396669769419398
"1314","Winter","Parabacteroides sp. AF14-59",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1315","Winter","Parabacteroides sp. AF19-14",0.0353481795687522,0.061224842968147,0.0353481795687522
"1316","Winter","Parabacteroides sp. An277",0.0353481795687522,0.061224842968147,0.0353481795687522
"1317","Winter","Parabacteroides sp. CAG:409",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1318","Winter","Parabacteroides sp. CH2-D42-20",0.0618429189857761,0.10711507777173,0.0618429189857761
"1319","Winter","Parabacteroides sp. D13",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1320","Winter","Parabacteroides sp. ZJ-118",0.296587586392161,0.102006951488661,0.0588937409011914
"1321","Winter","Paraliobacillus sediminis",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1322","Winter","Parapedobacter sp. SGR-10",0,0,0
"1323","Winter","Paraprevotella clara",0.0353481795687522,0.061224842968147,0.0353481795687522
"1324","Winter","Paraprevotella clara CAG:116",0,0,0
"1325","Winter","Paraprevotella xylaniphila",0,0,0
"1326","Winter","Patescibacteria group bacterium",0,0,0
"1327","Winter","Pedobacter changchengzhani",0.073821502392931,0.0664082464582299,0.0383408189690701
"1328","Winter","Pedobacter heparinus",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1329","Winter","Pedobacter petrophilus",0,0,0
"1330","Winter","Pelotomaculum schinkii",0.0353481795687522,0.061224842968147,0.0353481795687522
"1331","Winter","Pelotomaculum sp. FP",0.0353481795687522,0.061224842968147,0.0353481795687522
"1332","Winter","Peptococcaceae bacterium 1109",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1333","Winter","Peptostreptococcaceae bacterium",0,0,0
"1334","Winter","Photobacterium sanctipauli",0,0,0
"1335","Winter","Planococcus salinus",0,0,0
"1336","Winter","Polaribacter sp. 20A6",0,0,0
"1337","Winter","Pontibacter oryzae",0,0,0
"1338","Winter","Porphyromonadaceae bacterium",0,0,0
"1339","Winter","Porphyromonadaceae bacterium NLAE-zl-C104",0.0353481795687522,0.061224842968147,0.0353481795687522
"1340","Winter","Porphyromonas catoniae",0,0,0
"1341","Winter","Porphyromonas gingivicanis",0,0,0
"1342","Winter","Porphyromonas levii",0.101617818630393,0.106321360701004,0.0613846662213318
"1343","Winter","Porphyromonas somerae",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1344","Winter","Porphyromonas sp. 31_2",0.140091141454571,0.0409481576682628,0.0236414298525907
"1345","Winter","Prevotella albensis",0,0,0
"1346","Winter","Prevotella baroniae",0.0353481795687522,0.061224842968147,0.0353481795687522
"1347","Winter","Prevotella brevis",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1348","Winter","Prevotella bryantii",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1349","Winter","Prevotella buccae",0,0,0
"1350","Winter","Prevotella copri",0.140091141454571,0.0409481576682628,0.0236414298525907
"1351","Winter","Prevotella corporis",0,0,0
"1352","Winter","Prevotella denticola",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1353","Winter","Prevotella enoeca",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1354","Winter","Prevotella marshii",0,0,0
"1355","Winter","Prevotella melaninogenica",0,0,0
"1356","Winter","Prevotella nanceiensis",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1357","Winter","Prevotella oryzae",0.0782482224687951,0.0687052194461028,0.0396669769419398
"1358","Winter","Prevotella paludivivens",0,0,0
"1359","Winter","Prevotella pectinovora",0.132539278123281,0.115548075880781,0.0667117127141123
"1360","Winter","Prevotella rara",0,0,0
"1361","Winter","Prevotella ruminicola",0.218339363923366,0.0363411296615873,0.0209815609927725
"1362","Winter","Prevotella sp. 885",0,0,0
"1363","Winter","Prevotella sp. BCRC 81118",0.0858000858000858,0.148610107899518,0.0858000858000858
"1364","Winter","Prevotella sp. BP1-145",0,0,0
"1365","Winter","Prevotella sp. CAG:1031",0.225891227254657,0.144324863316367,0.0833259986864605
"1366","Winter","Prevotella sp. CAG:1058",0,0,0
"1367","Winter","Prevotella sp. CAG:1092",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1368","Winter","Prevotella sp. CAG:1124",0,0,0
"1369","Winter","Prevotella sp. CAG:1185",0,0,0
"1370","Winter","Prevotella sp. CAG:279",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1371","Winter","Prevotella sp. CAG:485",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1372","Winter","Prevotella sp. CAG:732",0,0,0
"1373","Winter","Prevotella sp. CAG:755",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1374","Winter","Prevotella sp. CAG:873",0.106044538706257,0.183674528904441,0.106044538706257
"1375","Winter","Prevotella sp. CAG:891",0.0353481795687522,0.061224842968147,0.0353481795687522
"1376","Winter","Prevotella sp. khp1",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1377","Winter","Prevotella sp. khp7",0,0,0
"1378","Winter","Prevotella sp. lc2012",0,0,0
"1379","Winter","Prevotella sp. MA2016",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1380","Winter","Prevotella sp. Marseille-P4119",0,0,0
"1381","Winter","Prevotella sp. MGM1",0,0,0
"1382","Winter","Prevotella sp. MGM2",0.073821502392931,0.0664082464582299,0.0383408189690701
"1383","Winter","Prevotella sp. OH937_COT-195",0,0,0
"1384","Winter","Prevotella sp. oral taxon 376",0,0,0
"1385","Winter","Prevotella sp. oral taxon 820",0.109169681961683,0.0181705648307936,0.0104907804963863
"1386","Winter","Prevotella sp. P2-180",0,0,0
"1387","Winter","Prevotella sp. P3-122",0,0,0
"1388","Winter","Prevotella sp. P4-119",0.0353481795687522,0.061224842968147,0.0353481795687522
"1389","Winter","Prevotella sp. P4-67",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1390","Winter","Prevotella sp. P5-50",0,0,0
"1391","Winter","Prevotella sp. P5-64",0,0,0
"1392","Winter","Prevotella sp. P5-92",0,0,0
"1393","Winter","Prevotella sp. P6B1",0,0,0
"1394","Winter","Prevotella sp. P6B4",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1395","Winter","Prevotella sp. RM4",0.24483410334039,0.132952624750677,0.0767602336892705
"1396","Winter","Prevotella sp. tc2-28",0.101617818630393,0.106321360701004,0.0613846662213318
"1397","Winter","Prevotella sp. tf2-5",0,0,0
"1398","Winter","Prevotella stercorea",0,0,0
"1399","Winter","Prevotella timonensis",0.073821502392931,0.0664082464582299,0.0383408189690701
"1400","Winter","Prevotellaceae bacterium HUN156",0.0353481795687522,0.061224842968147,0.0353481795687522
"1401","Winter","Prevotellaceae bacterium LKV-178-WT-2A",0.0782482224687951,0.0687052194461028,0.0396669769419398
"1402","Winter","Prevotellaceae bacterium MN60",0,0,0
"1403","Winter","Prolixibacter bellariivorans",0,0,0
"1404","Winter","Proteiniphilum sp. X52",0,0,0
"1405","Winter","Proteobacteria bacterium CAG:495",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1406","Winter","Pseudobacteroides cellulosolvens",0,0,0
"1407","Winter","Pseudobutyrivibrio sp. ACV-2",0,0,0
"1408","Winter","Pseudobutyrivibrio xylanivorans",0.0353481795687522,0.061224842968147,0.0353481795687522
"1409","Winter","Pseudoflavonifractor sp. 60",0.0858000858000858,0.148610107899518,0.0858000858000858
"1410","Winter","Pseudoflavonifractor sp. AF19-9AC",0.106044538706257,0.183674528904441,0.106044538706257
"1411","Winter","Pseudoflavonifractor sp. An184",0.0782482224687951,0.0687052194461028,0.0396669769419398
"1412","Winter","Pseudoflavonifractor sp. Marseille-P3106",0.101617818630393,0.106321360701004,0.0613846662213318
"1413","Winter","Pseudomonas fluorescens",0,0,0
"1414","Winter","Pseudoramibacter alactolyticus",0,0,0
"1415","Winter","Psychroflexus sp. MES1-P1E",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1416","Winter","Puteibacter caeruleilacunae",0.0353481795687522,0.061224842968147,0.0353481795687522
"1417","Winter","Rhodanobacter spathiphylli",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1418","Winter","Rikenellaceae bacterium",0.073821502392931,0.0664082464582299,0.0383408189690701
"1419","Winter","Robiginitalea myxolifaciens",0.073821502392931,0.0664082464582299,0.0383408189690701
"1420","Winter","Robinsoniella sp. KNHs210",0,0,0
"1421","Winter","Roseburia faecis",0,0,0
"1422","Winter","Roseburia hominis",0,0,0
"1423","Winter","Roseburia intestinalis",0,0,0
"1424","Winter","Roseburia inulinivorans",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1425","Winter","Roseburia sp. CAG:100",0,0,0
"1426","Winter","Roseburia sp. CAG:182",0.104742961885819,0.0950562428031918,0.0548807473705772
"1427","Winter","Roseburia sp. CAG:309",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1428","Winter","Roseburia sp. MUC/MUC-530-WT-4D",0,0,0
"1429","Winter","Roseburia sp. OF03-24",0,0,0
"1430","Winter","Ruminococcaceae bacterium",0,0,0
"1431","Winter","Ruminococcaceae bacterium YAD3003",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1432","Winter","Ruminococcus albus",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1433","Winter","Ruminococcus champanellensis",0,0,0
"1434","Winter","Ruminococcus faecis",0,0,0
"1435","Winter","Ruminococcus flavefaciens",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1436","Winter","Ruminococcus sp. 37_24",0,0,0
"1437","Winter","Ruminococcus sp. AF16-50",0,0,0
"1438","Winter","Ruminococcus sp. AF17-22AC",0,0,0
"1439","Winter","Ruminococcus sp. AF31-14BH",0,0,0
"1440","Winter","Ruminococcus sp. AM42-10AC",0,0,0
"1441","Winter","Ruminococcus sp. CAG:254",0,0,0
"1442","Winter","Ruminococcus sp. CAG:330",0,0,0
"1443","Winter","Ruminococcus sp. CAG:382",0,0,0
"1444","Winter","Ruminococcus sp. CAG:403",0,0,0
"1445","Winter","Ruminococcus sp. CAG:563",0,0,0
"1446","Winter","Ruminococcus sp. CAG:624",0,0,0
"1447","Winter","Ruminococcus sp. OM05-10BH",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1448","Winter","Ruminococcus sp. OM07-7",0,0,0
"1449","Winter","Ruminococcus sp. OM08-7",0,0,0
"1450","Winter","Salimicrobium salexigens",0,0,0
"1451","Winter","Salinimicrobium terrae",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1452","Winter","Sanguibacteroides justesenii",0,0,0
"1453","Winter","Schaedlerella arabinosiphila",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1454","Winter","Scytonema hofmannii",0.109169681961683,0.0181705648307936,0.0104907804963863
"1455","Winter","Sedimenticola selenatireducens",0,0,0
"1456","Winter","Sediminibacillus massiliensis",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1457","Winter","Segetibacter koreensis",0,0,0
"1458","Winter","Selenomonas ruminantium",0,0,0
"1459","Winter","Sphaerochaeta halotolerans",0.0858000858000858,0.148610107899518,0.0858000858000858
"1460","Winter","Sphaerochaeta pleomorpha",0,0,0
"1461","Winter","Sphingobacteriales bacterium",0,0,0
"1462","Winter","Sphingobacterium faecium",0,0,0
"1463","Winter","Sphingobacterium haloxyli",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1464","Winter","Sphingobacterium lactis",0.109169681961683,0.0181705648307936,0.0104907804963863
"1465","Winter","Sphingobacterium sp. M05W1-28",0.0429000429000429,0.0743050539497588,0.0429000429000429
"1466","Winter","Sphingobacterium sp. SSI9",0,0,0
"1467","Winter","Sphingomonas asaccharolytica",0.0353481795687522,0.061224842968147,0.0353481795687522
"1468","Winter","Spirosoma spitsbergense",0,0,0
"1469","Winter","Sporobacter termitidis",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1470","Winter","Sporosarcina sp. P13",0,0,0
"1471","Winter","Sporotomaculum syntrophicum",0.152069724861726,0.0914602726737439,0.0528046130483426
"1472","Winter","Streptococcus equinus",0,0,0
"1473","Winter","Streptococcus marmotae",0,0,0
"1474","Winter","Streptococcus porci",0,0,0
"1475","Winter","Streptococcus uberis",0,0,0
"1476","Winter","Subdoligranulum sp. AF14-43",0,0,0
"1477","Winter","Subdoligranulum sp. OF01-18",0,0,0
"1478","Winter","Subdoligranulum variabile",0.0662696390616403,0.0577740379403906,0.0333558563570562
"1479","Winter","Succiniclasticum ruminis",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1480","Winter","Sulfurovum riftiae",0,0,0
"1481","Winter","Tannerella forsythia",0.0309214594928881,0.0535575388858651,0.0309214594928881
"1482","Winter","Tannerella sp. CAG:118",0,0,0
