name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Staphylococcus aureus subsp. aureus DSM 20231	1241616	leaf	2782562	1	0	0.0
Sulfolobus islandicus LAL14/1	1241935	leaf	2465177	4	1	0.0
Salmonella enterica subsp. enterica serovar Hillingdon str. N1529-D3	1242096	leaf	4618056	1	1	0.0
Salmonella enterica subsp. enterica serovar Johannesburg str. ST203	1242101	leaf	4651794	1	1	0.0
Salmonella enterica subsp. enterica serovar Krefeld str. SA20030536	1242106	leaf	4942273	3	0	0.0
Acinetobacter johnsonii XBB1	1242245	leaf	4081329	11	10	0.0
Campylobacter fetus subsp. testudinum 03-427	1244528	leaf	1775480	8	0	0.0
Campylobacter fetus subsp. testudinum Sp3	1244529	leaf	1819051	6	0	0.0
Campylobacter iguaniorum	1244531	species	5108357	17	2	0.0
Bradyrhizobium oligotrophicum S58	1245469	leaf	8264165	11	6	0.0
Pseudomonas resinovorans NBRC 106553	1245471	leaf	6484828	8	3	0.0
Borreliella chilensis	1245910	species	982238	13	6	0.0
Variovorax paradoxus B4	1246301	leaf	7148516	10	5	0.0
Bacillus lehensis G1	1246626	leaf	3993073	17	15	0.0
Mycoplasma cynos C142	1246955	leaf	998123	16	13	0.0
Actinoplanes friuliensis DSM 7358	1246995	leaf	9376071	7	7	0.0
Streptococcus dysgalactiae subsp. equisimilis 167	1247189	leaf	2076397	7	2	0.0
Bordetella holmesii ATCC 51541	1247649	leaf	3699674	3	0	0.0
Advenella mimigardefordensis DPN7	1247726	leaf	4764126	10	7	0.0
Helicobacter pylori OK113	1248725	leaf	1616617	1	1	0.0
endosymbiont of unidentified scaly snail isolate Monju	1248727	species	2597759	2	2	0.0
Escherichia coli O145:H28 str. RM12761	1248903	leaf	5559014	3	0	0.0
Escherichia coli O145:H28 str. RM13516	1248915	leaf	5559008	3	0	0.0
Burkholderia pseudomallei MSHR2543	1249472	leaf	7446569	1	0	0.0
Mannheimia haemolytica USDA-ARS-USMARC-185	1249526	leaf	2544668	1	0	0.0
Mannheimia haemolytica USDA-ARS-USMARC-183	1249531	leaf	2658332	3	0	0.0
Pseudohongiella spirulinae	1249552	species	3345119	6	1	0.0
Serratia marcescens FGI94	1249634	leaf	4858216	9	4	0.0
Ehrlichia chaffeensis str. West Paces	1249650	leaf	1170935	8	0	0.0
Ehrlichia chaffeensis str. Heartland	1249651	leaf	1172721	8	0	0.0
Ehrlichia chaffeensis str. Jax	1249652	leaf	1176890	5	0	0.0
Ehrlichia chaffeensis str. Liberty	1249653	leaf	1176202	5	0	0.0
Ehrlichia chaffeensis str. Osceola	1249654	leaf	1175197	9	0	0.0
Ehrlichia chaffeensis str. Saint Vincent	1249655	leaf	1173884	6	0	0.0
Ehrlichia chaffeensis str. Wakulla	1249656	leaf	1174357	5	0	0.0
Burkholderia pseudomallei MSHR520	1249659	leaf	7450511	1	0	0.0
Burkholderia thailandensis 2002721643	1249660	leaf	6722801	2	0	0.0
Burkholderia thailandensis MSMB121	1249661	leaf	6731379	6	1	0.0
Burkholderia thailandensis E444	1249662	leaf	6651696	1	0	0.0
Burkholderia thailandensis H0587	1249663	leaf	6768375	1	0	0.0
Burkholderia thailandensis 34	1249664	leaf	7120198	3	0	0.0
Burkholderia thailandensis USAMRU Malaysia #20	1249667	leaf	6684359	2	0	0.0
Burkholderia ubonensis MSMB22	1249668	leaf	7189071	4	1	0.0
Burkholderia thailandensis MSMB59	1250339	leaf	6739500	2	0	0.0
Pelagibaca abyssi	1250539	species	5259072	9	6	0.0
Sorangium cellulosum So0157-2	1254432	leaf	14782125	26	18	0.0
Bifidobacterium thermophilum RBL67	1254439	leaf	2291643	9	4	0.0
Thioalkalivibrio nitratireducens DSM 14787	1255043	leaf	4002350	7	4	0.0
Flammeovirgaceae bacterium 311	1257021	species	6665617	38	16	0.0
Streptococcus gallolyticus subsp. gallolyticus DSM 16831	1258574	leaf	2492900	8	5	0.0
Pseudomonas sp. FGI182	1259844	species	5891312	5	0	0.0
Spiribacter salinus M19-40	1260251	leaf	1739487	3	3	0.0
Mannheimia haemolytica D153	1261126	leaf	2681844	3	0	0.0
Citrobacter amalonaticus Y19	1261127	leaf	5875351	8	4	0.0
Bacillus thuringiensis serovar kurstaki str. HD-1	1261129	leaf	6766594	8	0	0.0
Candidatus Liberibacter americanus str. Sao Paulo	1261131	leaf	1195201	9	4	0.0
Xanthomonas translucens pv. translucens DSM 18974	1261556	leaf	4715357	9	7	0.0
Enterococcus faecalis str. Symbioflor 1	1261557	leaf	2810675	1	0	0.0
Streptococcus agalactiae 2-22	1261567	leaf	1838867	9	0	0.0
Clostridium pasteurianum DSM 525 = ATCC 6013	1262449	leaf	13056846	108	0	0.0
Streptomyces sp. 769	1262452	species	10338286	16	2	0.0
Yersinia enterocolitica (type O:5) str. YE53/03	1262462	leaf	4940199	3	2	0.0
Herbaspirillum hiltneri N3	1262470	leaf	4965474	18	12	0.0
Edwardsiella piscicida	1263550	species	3857040	9	2	0.0
Bibersteinia trehalosi USDA-ARS-USMARC-188	1263829	leaf	2340975	7	0	0.0
Bibersteinia trehalosi USDA-ARS-USMARC-189	1263831	leaf	2454127	8	0	0.0
Bibersteinia trehalosi USDA-ARS-USMARC-190	1263832	leaf	2443169	7	1	0.0
Ruegeria mobilis F1926	1265309	leaf	4830028	11	5	0.0
Buchnera aphidicola (Aphis glycines)	1265350	leaf	638851	11	7	0.0
Streptomyces sp. PAMC 26508	1265601	species	7630245	7	4	0.0
Bordetella holmesii F627	1266729	leaf	3701221	3	0	0.0
Proteus mirabilis BB2000	1266738	leaf	3846754	9	4	0.0
Acetobacter pasteurianus 386B	1266844	leaf	3078647	1	0	0.0
Carnobacterium inhibens subsp. gilichinskyi	1266845	subspecies	2497115	13	6	0.0
Brachyspira hyodysenteriae ATCC 27164	1266923	leaf	3074045	62	8	0.0
Nitrosospira briensis C-128	1266925	leaf	3210113	3	3	0.0
Mycoplasma hominis ATCC 27545	1267000	leaf	715165	10	2	0.0
Mycoplasma synoviae ATCC 25204	1267001	leaf	846495	11	0	0.0
Frischella perrara	1267021	species	2692351	15	8	0.0
Cupriavidus gilardii CR3	1267562	leaf	5578743	9	4	0.0
Candidatus Kinetoplastibacterium crithidii (ex Angomonas deanei ATCC 30255)	1267577	leaf	821813	11	0	0.0
Salmonella enterica subsp. enterica serovar Javiana str. CFSAN001992	1267753	leaf	4675267	1	0	0.0
Corynebacterium urealyticum DSM 7111	1267754	leaf	2316065	3	1	0.0
Altererythrobacter atlanticus	1267766	species	3475106	7	4	0.0
Paenibacillus sabinae T27	1268072	leaf	5270569	14	12	0.0
Legionella oakridgensis ATCC 33761 = DSM 21215	1268635	leaf	2773209	1	0	0.0
Riemerella anatipestifer RA-CH-2	1271752	leaf	2166321	12	0	0.0
Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. CFSAN001921	1271862	leaf	5089224	1	0	0.0
Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050	1271863	leaf	5267011	2	0	0.0
Liberibacter crescens	1273132	species	1504659	17	0	0.0
Campylobacter coli CVM N29710	1273173	leaf	1732055	5	1	0.0
Campylobacter fetus subsp. venerealis cfvi03/293	1273266	leaf	1996729	7	0	0.0
Pyrodictium delaneyi	1273541	species	2023836	1	1	0.0
Mycobacterium sp. VKM Ac-1817D	1273687	species	6324222	4	0	0.0
Bradyrhizobium icense	1274631	species	8322773	6	4	0.0
Spiroplasma taiwanense CT-1	1276220	leaf	1086278	29	21	0.0
Spiroplasma diminutum CUAS-1	1276221	leaf	945296	20	14	0.0
Spiroplasma chrysopicola DF-1	1276227	leaf	1123322	16	7	0.0
Spiroplasma syrphidicola EA-1	1276229	leaf	1107344	24	16	0.0
Spiroplasma culicicola AES-1	1276246	leaf	1175131	25	17	0.0
Spiroplasma sabaudiense Ar-1343	1276257	leaf	1075953	20	15	0.0
Spiroplasma apis B31	1276258	leaf	1160554	11	6	0.0
Staphylococcus pasteuri SP1	1276282	leaf	2559946	13	8	0.0
Candidatus Liberibacter africanus PTSAPSY	1277257	leaf	1192232	20	13	0.0
Myxococcus stipitatus DSM 14675	1278073	leaf	10350586	22	9	0.0
Bacillus thuringiensis serovar kurstaki str. HD73	1279365	leaf	5908575	4	0	0.0
Leptospira interrogans serovar Hardjo str. Norma	1279460	leaf	4762150	17	2	0.0
Synechococcus sp. KORDI-100	1280380	species	2789000	5	3	0.0
Pseudomonas aeruginosa B136-33	1280938	leaf	6421010	1	1	0.0
Bordetella holmesii H558	1281885	leaf	3696428	3	0	0.0
Pseudomonas poae RE*1-1-14	1282356	leaf	5512241	5	2	0.0
Shigella flexneri 2003036	1282357	leaf	4595814	1	1	0.0
Pseudomonas sp. URMO17WK12:I11	1283291	species	11209782	11	3	0.0
Azotobacter vinelandii CA	1283330	leaf	5366370	31	0	0.0
Azotobacter vinelandii CA6	1283331	leaf	5323210	31	0	0.0
Lactobacillus plantarum ZJ316	1284663	leaf	3299755	2	1	0.0
Klebsiella pneumoniae DMC1097	1284798	leaf	5710688	1	0	0.0
Corynebacterium casei LMG S-19264	1285583	leaf	3132213	2	1	0.0
Raoultella ornithinolytica B6	1286170	leaf	5398151	9	1	0.0
Peptoclostridium acidaminophilum DSM 3953	1286171	leaf	3055036	12	12	0.0
Bacillus thuringiensis serovar thuringiensis str. IS5056	1286404	leaf	6771593	8	2	0.0
Neorickettsia helminthoeca str. Oregon	1286528	leaf	884232	1	1	0.0
Sinorhizobium meliloti 2011	1286640	leaf	6693185	3	0	0.0
Enterococcus faecalis DENG1	1287066	leaf	2961043	2	0	0.0
Edwardsiella piscicida C07-087	1288122	leaf	3857040	8	1	0.0
Listeria monocytogenes 6179	1288295	leaf	3072826	1	0	0.0
Gluconobacter oxydans DSM 3504	1288313	leaf	2882437	3	1	0.0
Aeromonas hydrophila ML09-119	1288394	leaf	5024500	1	0	0.0
Magnetospira sp. QH-2	1288970	species	4052370	11	6	0.0
Rhodococcus erythropolis R138	1289591	leaf	6806506	3	3	0.0
Rickettsia prowazekii str. NMRC Madrid E	1290427	leaf	1111520	11	0	0.0
Rickettsia prowazekii str. Breinl	1290428	leaf	1109301	11	0	0.0
Treponema pedis str. T A4	1291379	leaf	2889325	32	25	0.0
Candidatus Methanomethylophilus alvus	1291540	species	1666795	1	0	0.0
Lactobacillus hokkaidonensis JCM 18461	1291742	leaf	2400586	6	5	0.0
Mycoplasma putrefaciens Mput9231	1292033	leaf	859996	21	15	0.0
Bacillus amyloliquefaciens KHG19	1292358	leaf	3953361	1	1	0.0
Coxiella burnetii Z3055	1293501	leaf	1995457	1	0	0.0
Pseudomonas denitrificans ATCC 13867	1294143	leaf	5696307	9	5	0.0
Coxiella burnetii Cb175_Guyana	1294266	leaf	2026953	1	0	0.0
Roseibacterium elongatum DSM 19469	1294273	leaf	3555109	6	5	0.0
Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1	1295009	leaf	1931651	7	6	0.0
Campylobacter jejuni subsp. jejuni R14	1295010	leaf	1795858	1	0	0.0
Haemophilus influenzae CGSHiCZ412602	1295140	leaf	1811802	3	2	0.0
Lactococcus lactis subsp. cremoris KW2	1295826	leaf	2427048	4	0	0.0
Enterobacter xiangfangensis	1296536	species	4661849	6	0	0.0
Komagataeibacter xylinus E25	1296990	leaf	3905082	8	6	0.0
Candidatus Portiera aleyrodidarum TV	1297582	leaf	280663	3	0	0.0
Intestinimonas butyriciproducens	1297617	species	3376475	67	58	0.0
Myxococcus hansupus	1297742	species	9490432	18	7	0.0
Thalassolituus oleivorans MIL-1	1298593	leaf	3920328	2	1	0.0
Thermosulfidibacter takaii ABI70S6	1298851	leaf	1816670	3	3	0.0
Mycobacterium kansasii 662	1299326	leaf	6383492	5	1	0.0
Mycobacterium kansasii 824	1299328	leaf	6402301	6	0	0.0
Mycobacterium avium subsp. avium 2285 (S)	1299329	leaf	5197664	3	0	0.0
Mycobacterium avium subsp. avium 2285 (R)	1299330	leaf	5169415	3	0	0.0
Enterococcus mundtii QU 25	1300150	leaf	3351060	19	16	0.0
Lactobacillus plantarum DOMLa	1300221	leaf	3210111	1	0	0.0
Bifidobacterium longum subsp. longum GT15	1300227	leaf	2337521	1	0	0.0
Alteromonas mediterranea 615	1300253	leaf	4582352	1	0	0.0
Alteromonas mediterranea MED64	1300254	leaf	4397537	1	0	0.0
Alteromonas mediterranea UM7	1300258	leaf	4931660	1	0	0.0
Dokdonella koreensis DS-123	1300342	leaf	4446619	11	7	0.0
Dokdonia donghaensis DSW-1	1300343	leaf	3293944	14	8	0.0
Isoptericola dokdonensis DS-3	1300344	leaf	3826972	2	1	0.0
Nocardioides dokdonensis FR1436	1300347	leaf	4376707	7	5	0.0
Mucilaginibacter sp. PAMC 26640	1300914	species	5618021	23	19	0.0
Pseudomonas knackmussii B13	1301098	leaf	6162905	9	3	0.0
Methanocaldococcus bathoardescens	1301915	species	1607556	19	14	0.0
Bacillus subtilis subsp. subtilis str. BAB-1	1302650	leaf	4021944	1	0	0.0
Planococcus sp. L10.15	1302659	species	3330075	26	20	0.0
Borrelia miyamotoi LB-2001	1302858	leaf	937966	6	0	0.0
Streptococcus cristatus AS 1.3089	1302863	leaf	2142100	6	5	0.0
Mycobacterium abscessus subsp. bolletii 50594	1303024	leaf	5270527	2	2	0.0
Streptomyces fulvissimus DSM 40593	1303692	leaf	7905758	13	9	0.0
endosymbiont of Bathymodiolus septemdierum str. Myojin knoll	1303921	leaf	1469434	8	6	0.0
Pasteurella multocida subsp. multocida OH4807	1304873	leaf	2079121	6	4	0.0
Pasteurella multocida OH1905	1304890	leaf	2271688	1	0	0.0
Xanthomonas axonopodis Xac29-1	1304892	leaf	5296525	5	0	0.0
Enterococcus faecium Aus0085	1305849	leaf	3239275	9	0	0.0
Burkholderia pseudomallei HBPUB10134a	1306418	leaf	7218403	1	0	0.0
Burkholderia pseudomallei HBPUB10303a	1306419	leaf	7178176	1	0	0.0
Burkholderia pseudomallei MSHR5855	1306421	leaf	7297804	1	0	0.0
Flavobacterium sp. PK15	1306519	species	3851214	30	21	0.0
Fusobacterium nucleatum subsp. vincentii ChDC F8	1307427	leaf	2038535	28	7	0.0
Fusobacterium nucleatum subsp. nucleatum ChDC F316	1307428	leaf	2227266	27	8	0.0
Fusobacterium hwasookii ChDC F174	1307442	leaf	2531722	63	21	0.0
Fusobacterium hwasookii ChDC F206	1307443	leaf	2430523	47	2	0.0
Fusobacterium hwasookii ChDC F300	1307444	leaf	2527063	49	13	0.0
Salinispira pacifica	1307761	species	3782798	8	6	0.0
Kiritimatiella glycovorans	1307763	species	2949723	15	9	0.0
Tannerella forsythia 3313	1307832	leaf	3350939	99	8	7.58297e-14
Tannerella forsythia KS16	1307833	leaf	3393002	95	21	8.9512e-14
Salinivirga cyanobacteriivorans	1307839	species	4812386	16	8	0.0
Klebsiella michiganensis HKOPL1	1308980	leaf	5914407	10	0	0.0
Deinococcus soli Cha et al. 2016	1309411	species	3236984	7	2	0.0
Streptococcus agalactiae ILRI005	1309807	leaf	2109759	9	3	0.0
Corynebacterium glutamicum MB001	1310161	leaf	3079253	1	0	0.0
Helicobacter pylori UM032	1311573	leaf	1593537	2	0	0.0
Mannheimia haemolytica D171	1311759	leaf	2501382	1	0	0.0
Mannheimia haemolytica D174	1311760	leaf	2702201	2	0	0.0
Legionella pneumophila subsp. pneumophila LPE509	1312904	leaf	3507714	6	3	0.0
Ilumatobacter coccineus YM16-304	1313172	leaf	4830181	5	5	0.0
Erysipelothrix rhusiopathiae SY1027	1313290	leaf	1752910	8	0	0.0
Lactobacillus acidophilus La-14	1314884	leaf	1991579	12	0	0.0
Pseudoalteromonas translucida KMM 520	1315283	leaf	4147593	6	3	0.0
Sphingobium sp. TKS	1315974	species	6228879	8	5	0.0
Blattabacterium sp. (Nauphoeta cinerea)	1316444	species	626626	16	13	0.0
Mannheimia haemolytica M42548	1316932	leaf	2731870	2	0	0.0
Acholeplasma palmae J233	1318466	leaf	1554229	23	19	0.0
Streptococcus agalactiae ILRI112	1318615	leaf	2029198	1	0	0.0
Candidatus Mycoplasma girerdii	1318617	species	618983	23	18	0.0
Streptococcus iniae SF1	1318633	leaf	2149844	5	0	0.0
Lactobacillus rhamnosus LOCK908	1318634	leaf	2990900	1	0	0.0
Lactobacillus casei LOCK919	1318635	leaf	3143369	1	0	0.0
Bartonella ancashensis	1318743	species	1467695	8	4	0.0
Idiomarina loihiensis GSL 199	1321370	leaf	2839759	7	0	0.0
Helicobacter pylori UM299	1321938	leaf	1594569	2	0	0.0
Helicobacter pylori UM037	1321939	leaf	1692794	4	1	0.0
Helicobacter pylori UM298	1321941	leaf	1594544	2	0	0.0
Haemophilus parasuis ZJ0906	1322346	leaf	2324740	10	1	0.0
Staphylococcus aureus CA-347	1323661	leaf	2875156	1	0	0.0
Paraburkholderia caribensis MBA4	1323664	leaf	9482704	6	2	0.0
Acinetobacter equi	1324350	species	3054269	14	8	0.0
Chryseobacterium gallinarum	1324352	species	4633632	29	16	0.0
Pseudomonas syringae pv. syringae B301D	1324931	leaf	6094819	8	1	0.0
Pseudomonas syringae pv. syringae HS191	1324932	leaf	6002759	5	3	0.0
Lactobacillus plantarum 16	1327988	leaf	3361015	1	0	0.0
Serratia sp. FS14	1327989	species	5249875	16	9	0.0
Rhizobium etli bv. mimosae str. Mim1	1328306	leaf	7197998	8	3	0.0
Borrelia burgdorferi CA382	1328311	leaf	910736	4	0	0.0
Azotobacter chroococcum NCIMB 8003	1328314	leaf	5192286	14	5	0.0
Escherichia coli APEC IMT5155	1329907	leaf	5126057	1	0	0.0
Borrelia hermsii CC1	1329908	leaf	922280	6	0	0.0
Bacillus bombysepticus str. Wang	1330043	leaf	5873592	32	2	0.0
Kosmotoga pacifica	1330330	species	2169170	4	3	0.0
Kosakonia	1330547	genus	4902027	1	0	0.0
Bordetella pseudohinzii	1331258	species	4558891	9	3	0.0
Pseudomonas putida H8234	1331671	leaf	6870827	3	2	0.0
Pseudomonas syringae UMAF0158	1332075	leaf	5850990	14	2	0.0
Sphingobium baderi	1332080	species	4583422	8	3	0.0
Candidatus Saccharimonas aalborgensis	1332188	species	1013781	1	0	0.0
Tessaracoccus sp. NSG39	1332264	species	3934699	6	3	0.0
Paenibacillus durus ATCC 35681	1333534	leaf	5575484	12	7	0.0
Bacillus amyloliquefaciens UMAF6639	1333538	leaf	4034636	2	2	0.0
Citrobacter freundii CFNIH1	1333848	leaf	5371331	5	2	0.0
Enterobacter cloacae ECR091	1333849	leaf	4959888	4	0	0.0
Enterobacter cloacae ECNIH2	1333850	leaf	5502685	1	0	0.0
Enterobacter cloacae ECNIH3	1333851	leaf	5061388	5	0	0.0
Klebsiella oxytoca KONIH1	1333852	leaf	6684898	51	1	0.0
Haemophilus influenzae KR494	1334187	leaf	1856176	4	2	0.0
Serratia marcescens SM39	1334564	leaf	5326023	9	1	0.0
Myxococcus fulvus 124B02	1334629	leaf	11048835	11	7	0.0
Pseudomonas fluorescens PICF7	1334632	leaf	6136735	7	0	0.0
Defluviimonas alba	1335048	species	4987611	7	4	0.0
Burkholderia pseudomallei MSHR305	1335307	leaf	7428072	1	0	0.0
Spiribacter curvatus	1335757	species	1926631	5	4	0.0
Formosa sp. Hel1_33_131	1336794	species	2735158	19	14	0.0
Formosa sp. Hel3_A1_48	1336795	species	2016454	8	4	0.0
Calothrix sp. 336/3	1337936	species	6420126	54	41	0.0
Elizabethkingia anophelis NUHP1	1338011	leaf	4369828	8	5	0.0
Vibrio parahaemolyticus O1:K33 str. CDC_K4557	1338032	leaf	5138575	2	1	0.0
Vibrio parahaemolyticus O1:Kuk str. FDA_R31	1338034	leaf	5223562	2	0	0.0
Pseudomonas sp. JY-Q	1338689	species	6178825	6	1	0.0
Geobacter anodireducens	1340425	species	3666014	10	5	0.0
Lactobacillus reuteri I5007	1340495	leaf	2093275	8	2	0.0
Streptococcus suis T15	1340847	leaf	2240234	6	3	0.0
Clostridium autoethanogenum DSM 10061	1341692	leaf	8704651	70	0	0.0
Bifidobacterium indicum LMG 11587 = DSM 20214	1341694	leaf	1734546	4	1	0.0
Staphylococcus aureus subsp. aureus ST772-MRSA-V	1343064	leaf	2860508	1	0	0.0
Candidatus Sulcia muelleri str. Sulcia-ALF	1343076	leaf	190733	1	0	0.0
Candidatus Nasuia deltocephalinicola str. NAS-ALF	1343077	leaf	112091	1	1	0.0
Palaeococcus pacificus DY20341	1343739	leaf	1859370	3	2	0.0
Enterococcus faecium T110	1344042	leaf	2737963	7	6	0.0
Archaeoglobus fulgidus DSM 8774	1344584	leaf	2316287	5	0	0.0
Clostridium saccharobutylicum DSM 13864	1345695	leaf	5107814	45	0	0.0
[Clostridium] stercorarium subsp. leptospartum DSM 9219	1346611	leaf	3148357	18	2	0.0
Serratia liquefaciens ATCC 27592	1346614	leaf	5282719	5	3	0.0
Pseudoalteromonas sp. OCN003	1348114	species	4815987	7	6	0.0
Cellulophaga baltica 18	1348584	leaf	4635105	19	3	0.0
Cellulophaga baltica NN016038	1348585	leaf	4560540	21	8	0.0
Bacillus megaterium NBRC 15308 = ATCC 14581	1348623	leaf	5746640	17	1	0.0
Serratia plymuthica S13	1348660	leaf	5467306	2	0	0.0
Corynebacterium argentoratense DSM 44202	1348662	leaf	2031902	2	2	0.0
Croceicoccus naphthovorans	1348774	species	3863562	5	3	0.0
Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628	1349767	leaf	5949001	9	5	0.0
Aureimonas sp. AU20	1349819	species	5210858	3	3	0.0
Campylobacter jejuni subsp. jejuni M129	1349827	leaf	1801315	1	0	0.0
Synechococcus sp. UTEX 2973	1350461	species	2744626	5	0	0.0
Clostridium chauvoei JF4335	1351755	leaf	2887451	62	44	0.0
Helicobacter pylori SouthAfrica20	1352356	leaf	1622903	4	1	0.0
Elizabethkingia anophelis FMS-007	1352940	leaf	3938967	11	2	0.0
Streptococcus anginosus subsp. whileyi MAS624	1353243	leaf	2122284	8	2	0.0
Candidatus Nitrocosmicus oleophilus	1353260	species	3430706	75	43	0.0
Enterobacter cloacae P101	1354030	leaf	5369929	5	2	0.0
Riemerella anatipestifer CH3	1354240	leaf	2234477	13	1	0.0
Mycobacterium vaccae 95051	1354275	leaf	6235754	5	3	0.0
Aeromonas hydrophila 4AK4	1354302	leaf	4527993	9	5	0.0
Xenorhabdus poinarii G6	1354304	leaf	3659523	12	8	0.0
Bradyrhizobium diazoefficiens	1355477	species	18211892	24	5	0.0
Hymenobacter sp. APR13	1356852	species	5010594	39	29	0.0
Pseudomonas syringae CC1557	1357279	leaf	5811653	4	3	0.0
Arthrobacter sp. QXT-31	1357915	species	5041568	11	5	0.0
Sphingopyxis sp. QXT-31	1357916	species	4285026	3	2	0.0
Lactobacillus reuteri TD1	1358027	leaf	2145445	4	1	0.0
Campylobacter coli 15-537360	1358410	leaf	1685020	3	0	0.0
Thermofilum adornatus	1365176	species	1750259	4	1	0.0
Borrelia anserina Es	1365188	leaf	1042690	11	7	0.0
Zygosaccharomyces parabailii	1365886	species	20864403	169	85	0.0
Ralstonia pickettii DTP0602	1366050	leaf	8125850	6	3	0.0
Mannheimia haemolytica USMARC_2286	1366053	leaf	2658507	1	0	0.0
Bacillus infantis NRRL B-14911	1367477	leaf	4884713	14	10	0.0
Paracoccus aminophilus JCM 7686	1367847	leaf	4873118	6	2	0.0
Dyella jiangningensis	1379159	species	5396991	8	5	0.0
Gemmatimonas phototrophica	1379270	species	4716552	12	9	0.0
Bacteroides ovatus V975	1379690	leaf	6475296	911	2	1.83682e-13
Methanobacterium sp. MB1	1379702	species	2029766	4	1	0.0
Spirosoma radiotolerans	1379870	species	7029352	18	10	0.0
Rufibacter sp. DG15C	1379909	species	4143738	15	12	0.0
Rufibacter sp. DG31D	1379910	species	4820793	21	15	0.0
Streptococcus suis YB51	1380773	leaf	2043655	1	0	0.0
Staphylococcus aureus subsp. aureus Tager 104	1381115	leaf	2820837	3	2	0.0
Lactobacillus fermentum 3872	1381124	leaf	2330492	3	1	0.0
Salmonella bongori serovar 48:z41:-- str. RKS3044	1382510	leaf	4394500	12	3	0.0
Helicobacter pylori oki112	1382921	leaf	1637925	1	0	0.0
Helicobacter pylori oki128	1382922	leaf	1553826	1	0	0.0
Helicobacter pylori oki898	1382927	leaf	1634875	1	0	0.0
Pseudomonas putida S13.1.2	1384061	leaf	6621848	10	3	0.0
Methyloceanibacter caenitepidi	1384459	species	3424964	3	2	0.0
Adlercreutzia equolifaciens DSM 19450	1384484	leaf	2862526	396	381	0.0
Hymenobacter sp. DG25A	1385663	species	3777136	37	23	0.0
Hymenobacter sp. DG25B	1385664	species	4360029	32	18	0.0
Bacillus velezensis NAU-B3	1385727	leaf	4204608	1	1	0.0
Melissococcus plutonius S1	1385937	leaf	2073864	22	16	0.0
Bifidobacterium breve 12L	1385938	leaf	2244624	1	0	0.0
Bifidobacterium breve 689b	1385942	leaf	2331707	2	0	0.0
Neisseria meningitidis LNP21362	1386087	leaf	2139957	2	1	0.0
Salmonella enterica subsp. arizonae serovar 62:z36:- str. RKS2983	1386967	leaf	4574846	7	3	0.0
Francisella tularensis subsp. novicida PA10-7858	1386968	leaf	1978958	3	1	0.0
Paludisphaera borealis	1387353	species	7651896	12	9	0.0
Campylobacter lari NCTC 11845	1388749	leaf	1791508	15	10	0.0
Campylobacter lari CCUG 22395	1388750	leaf	1523028	8	2	0.0
Campylobacter subantarcticus LMG 24374	1388751	leaf	1782536	8	3	0.0
Campylobacter subantarcticus LMG 24377	1388752	leaf	1852995	10	5	0.0
Campylobacter peloridis LMG 23910	1388753	leaf	1762793	39	22	0.0
Dehalococcoides mccartyi GY50	1388758	leaf	1407418	1	0	0.0
Pseudomonas mosselii SJ10	1388763	leaf	6247860	9	6	0.0
Cupriavidus sp. USMAHM13	1389192	species	7820821	6	4	0.0
Leifsonia xyli subsp. cynodontis DSM 46306	1389489	leaf	2686418	5	1	0.0
Sphingomonas sp. LK11	1390395	species	3938206	10	5	0.0
Vulgatibacter incomptus	1391653	species	4350553	31	18	0.0
Labilithrix luteola	1391654	species	12191466	18	15	0.0
Comamonas testosteroni TK102	1392005	leaf	6062703	9	2	0.0
Staphylococcus aureus subsp. aureus 6850	1392476	leaf	2736560	2	1	0.0
candidate division SR1 bacterium RAAC1_SR1_1	1394709	species	1177760	12	9	0.0
candidate division WWE3 bacterium RAAC2_WWE3_1	1394710	species	878109	1	1	0.0
Burkholderia cepacia JBK9	1395570	leaf	8481212	10	2	0.0
Leptospira interrogans serovar Linhai str. 56609	1395589	leaf	4915652	13	2	0.0
Celeribacter marinus	1397108	species	3096705	8	6	0.0
Mycoplasma californicum HAZ160_1	1397850	leaf	799088	6	5	0.0
Borrelia afzelii Tom3107	1398490	leaf	987652	6	1	0.0
Borreliella valaisiana Tom4006	1398491	leaf	992695	14	3	0.0
Exiguobacterium sp. MH3	1399115	species	3164195	8	3	0.0
Lactococcus lactis subsp. lactis KLDS 4.0325	1399116	leaf	2595492	5	3	0.0
Bacteroidales bacterium CF	1400053	species	2657245	34	29	0.0
Acinetobacter baumannii ZW85-1	1400867	leaf	3925246	1	0	0.0
Pseudomonas aeruginosa VRFPA04	1400868	leaf	6818030	1	0	0.0
Serratia marcescens SMB2099	1401254	leaf	5123091	2	0	0.0
Xylella fastidiosa MUL0034	1401256	leaf	2666577	1	1	0.0
Xanthomonas axonopodis pv. glycines str. 8ra	1401257	leaf	5390191	3	0	0.0
Ornithobacterium rhinotracheale ORT-UMN 88	1401325	leaf	2397867	104	50	0.0
Candidatus Endolissoclinum faulkneri L5	1401328	leaf	1518636	12	8	0.0
Mycoplasma parvum str. Indiana	1403316	leaf	564395	12	8	0.0
Porphyromonas gingivalis 381	1403335	leaf	2378872	28	0	0.0
